time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1714759443557270800,1259.5662707519532,45,0.18457025289535522,1.519034743309021,9.026000022888184,1.2905999422073364,177.22181701660156,133.3000030517578,-77.6694514,43.0860606
1714759444727307000,1260.7363071289062,45,0.2082977443933487,1.5484236478805542,9.371999740600586,1.306688904762268,178.5017852783203,133.3000030517578,-77.6694444,43.0860444
1714759445518735000,1261.527735107422,45,0.16776393353939056,1.5484236478805542,9.607000350952148,1.2984198331832886,177.47396850585938,133.3000030517578,-77.6694397,43.0860333
1714759445930054100,1261.9390541992188,45,0.21754702925682068,1.5241576433181763,9.6899995803833,1.308888554573059,177.20423889160156,133.3000030517578,-77.6694372,43.0860275
1714759447107422700,1263.1164226074218,45,0.2276788353919983,1.5111899375915527,9.958999633789062,1.318284511566162,179.3417510986328,133.3000030517578,-77.6694348,43.0860124
1714759447945139700,1263.9541396484376,45,0.1922735720872879,1.51426362991333,10.189000129699707,1.3272991180419922,176.5072784423828,133.39999389648438,-77.6694331,43.0860021
1714759448247118600,1264.2561186523437,45,0.242977112531662,1.51426362991333,10.105999946594238,1.318813681602478,173.5340576171875,133.39999389648438,-77.669426,43.0859974
1714759449463990300,1265.472990234375,45,0.17688880860805511,1.5759329795837402,10.291000366210938,1.3003547191619873,173.5503692626953,133.39999389648438,-77.6694195,43.0859821
1714759450667192800,1266.6761928710937,45,0.18805353343486786,1.5832984447479248,10.545000076293945,1.295140027999878,177.07142639160156,133.39999389648438,-77.6694151,43.0859665
1714759451844500000,1267.8535,45,0.21266977488994598,1.5868719816207886,10.739999771118164,1.308188557624817,179.68002319335938,133.39999389648438,-77.6694134,43.0859512
1714759452821776100,1268.830776123047,45,0.22013074159622192,1.5627496242523193,10.965999603271484,1.2781705856323242,181.1202392578125,133.39999389648438,-77.6694144,43.0859394
1714759453044751400,1269.0537514648438,45,0.22223924100399017,1.5627496242523193,10.8100004196167,1.2704861164093018,180.17657470703125,133.39999389648438,-77.6694123,43.0859381
1714759454223016700,1270.2320166015625,45,0.22757036983966827,1.6524931192398071,11.081999778747559,1.2832709550857544,178.40406799316406,133.39999389648438,-77.6694112,43.0859253
1714759455422647800,1271.4316477050781,45,0.1820823699235916,1.6642621755599976,11.39799976348877,1.2770122289657593,178.65040588378906,133.39999389648438,-77.6694103,43.0859108
1714759455914285600,1271.9232856445312,45,0.22865135967731476,1.7994709014892578,11.555999755859375,1.2699906826019287,176.13372802734375,133.39999389648438,-77.6694095,43.0859038
1714759456620336000,1272.6293361816406,45,0.17371578514575958,1.7994709014892578,11.840999603271484,1.295699119567871,176.50753784179688,133.39999389648438,-77.6694093,43.0858845
1714759457422271000,1273.4312709960936,45,0.2126820832490921,1.8137593269348145,12.095000267028809,1.3087676763534546,175.27993774414062,133.39999389648438,-77.6694104,43.0858784
1714759457801419500,1273.8104194335938,45,0.2126820832490921,1.8137593269348145,12.22599983215332,1.309748649597168,175.33326721191406,133.39999389648438,-77.6694107,43.0858751
1714759458999264500,1275.0082644042968,45,0.20973974466323853,1.829541563987732,12.821999549865723,1.3047993183135986,176.2355194091797,133.39999389648438,-77.6694111,43.0858615
1714759460179823600,1276.1888237304688,45,0.21654529869556427,1.8413439989089966,13.387999534606934,1.2815073728561401,178.9024200439453,133.39999389648438,-77.6694127,43.0858475
1714759461411511600,1277.4205114746094,45,0.21666690707206726,1.8533504009246826,13.961999893188477,1.2507078647613525,183.98057556152344,133.39999389648438,-77.6694144,43.0858324
1714759462263334400,1278.2723344726562,45,0.2652791440486908,1.8533504009246826,14.506999969482422,1.253063678741455,185.8603515625,133.39999389648438,-77.6694166,43.085822
1714759462583669000,1278.5926689453124,45,0.22887788712978363,1.8653813600540161,14.991999626159668,1.2486430406570435,187.3521270751953,133.39999389648438,-77.6694174,43.085818
1714759462931767800,1278.9407678222656,45,0.22887788712978363,1.4577617645263672,15.472999572753906,1.2480487823486328,188.6197052001953,133.09999084472656,-77.6694183,43.0858145
1714759463806545200,1279.8155451660157,45,0.22621476650238037,1.4577617645263672,14.87600040435791,1.2419898509979248,193.63319396972656,133.09999084472656,-77.6694262,43.0858053
1714759464986151000,1280.9951508789063,45,0.2354874163866043,1.5276626348495483,14.5600004196167,1.2427008152008057,193.2761993408203,133.09999084472656,-77.6694323,43.0857926
1714759465310648800,1281.3196489257812,45,0.2354874163866043,1.4221159219741821,14.17300033569336,1.2453701496124268,191.59019470214844,133.09999084472656,-77.6694341,43.0857895
1714759465818537700,1281.8275378417968,45,0.21898645162582397,1.4221159219741821,13.913999557495117,1.241368055343628,188.98992919921875,133.09999084472656,-77.669434,43.0857832
1714759466187356400,1282.1963564453124,45,0.25624093413352966,1.4221159219741821,13.736000061035156,1.238025188446045,185.3099822998047,133.09999084472656,-77.6694337,43.0857791
1714759466381166000,1282.390166015625,45,0.19621145725250244,1.5667508840560913,13.607000350952148,1.2122882604599,181.51644897460938,133.09999084472656,-77.6694335,43.085778
1714759467040611600,1283.0496115722656,45,0.24033337831497192,1.5667508840560913,13.319999694824219,1.174566388130188,158.46417236328125,133.09999084472656,-77.6694308,43.0857697
1714759467356864300,1283.3658642578125,45,0.19906805455684662,1.3205095529556274,13.00100040435791,1.1875358819961548,140.76040649414062,133.3000030517578,-77.6694272,43.0857675
1714759467453233200,1283.4622331542969,45,0.1989702582359314,1.3205095529556274,12.989999771118164,1.1930170059204102,136.55747985839844,133.3000030517578,-77.6694238,43.0857664
1714759467927388700,1283.936388671875,45,0.24426139891147614,1.9372912645339966,12.711999893188477,1.2409749031066895,113.31400299072266,134.98742027487094,-77.6694176,43.0857639
1714759468310305500,1284.3193054199219,45,0.2475028783082962,1.9372912645339966,12.251999855041504,1.1950980424880981,99.09861755371094,134.98742027487094,-77.669412,43.0857645
1714759468403176700,1284.4121767578124,45,0.2072889357805252,1.5222939252853394,12.180000305175781,1.1451022624969482,94.80911254882812,133.09999084472656,-77.6694122,43.0857661
1714759469356864300,1285.3658642578125,45,0.2462206482887268,1.5339574813842773,12.187999725341797,0.9395022988319397,57.289981842041016,133.09999084472656,-77.6693977,43.0857695
1714759470356864300,1286.3658642578125,45,0.24187412858009338,1.549939513206482,12.166999816894531,0.9025751352310181,55.653404235839844,133.09999084472656,-77.6693863,43.0857772
1714759470496570400,1286.5055703125,45,0.24176828563213348,1.549939513206482,12.088000297546387,0.9015185236930847,55.71732711791992,133.09999084472656,-77.6693826,43.08578
1714759470887572200,1286.896572265625,45,0.2810530364513397,1.549939513206482,12.015999794006348,0.9109997749328613,54.76789855957031,133.09999084472656,-77.6693779,43.085783
1714759470900932900,1286.9099328613281,45,0.2810530364513397,1.586700677871704,11.956999778747559,0.913231611251831,52.665374755859375,132.8000030517578,-77.6693751,43.085786
1714759471376718600,1287.3857185058594,45,0.23433063924312592,1.6956030130386353,11.824999809265137,0.9167414903640747,42.75205993652344,130.99360360519398,-77.6693654,43.0857918
1714759471805934300,1287.8149343261719,45,0.2684940993785858,1.6956030130386353,11.770999908447266,0.9177630543708801,36.061492919921875,130.99360360519398,-77.6693637,43.0857935
1714759472300771800,1288.3097717285157,45,0.30568835139274597,1.6956030130386353,11.538999557495117,0.9249375462532043,24.616247177124023,130.99360360519398,-77.6693616,43.0857965
1714759472356864300,1288.3658642578125,45,0.2530585825443268,1.7615107297897339,11.501999855041504,0.9270877838134766,21.76960563659668,132.8000030517578,-77.6693621,43.0857964
1714759472929177900,1288.938177734375,45,0.29106947779655457,1.7615107297897339,11.206000328063965,0.9283233284950256,6.699305057525635,132.8000030517578,-77.6693597,43.0858016
1714759473433672200,1289.4426721191405,45,0.2639608681201935,1.7615107297897339,11.144000053405762,1.0188055038452148,2.1193552017211914,132.8000030517578,-77.669359,43.0858065
1714759473967333400,1289.9763334960937,45,0.2959630787372589,1.8734291791915894,11.10200023651123,1.0221319198608398,2.1247456073760986,132.8000030517578,-77.669358,43.0858122
1714759474411132400,1290.4201323242187,45,0.25915148854255676,1.8734291791915894,11.038999557495117,1.107240080833435,2.7279980182647705,132.8000030517578,-77.6693573,43.0858175
1714759475086221600,1291.0952216796875,45,0.2901223301887512,2.3509128093719482,11.003999710083008,1.1138899326324463,1.3804905414581299,132.8000030517578,-77.6693557,43.0858255
1714759475356864300,1291.3658642578125,45,0.21112626791000366,2.35433292388916,10.949000358581543,1.1390949487686157,0.8963835835456848,132.8000030517578,-77.6693553,43.0858287
1714759475641521700,1291.6505217285155,45,0.2526153028011322,2.35433292388916,10.899999618530273,1.139398455619812,359.9685363769531,132.8000030517578,-77.6693544,43.0858331
1714759476226297300,1292.2352973632812,45,0.28127437829971313,2.35433292388916,10.85200023651123,1.128980040550232,0.35339194536209106,132.8000030517578,-77.6693538,43.0858399
1714759476372235500,1292.3812355957032,45,0.22601546347141266,1.7412017583847046,10.82800006866455,1.1681954860687256,359.85894775390625,132.8000030517578,-77.6693533,43.085842
1714759476782396000,1292.7913959960938,45,0.268152117729187,1.7412017583847046,10.777000427246094,1.1763054132461548,358.7443542480469,132.8000030517578,-77.6693526,43.0858482
1714759477420864300,1293.4298642578126,45,0.24265873432159424,1.7412017583847046,10.673999786376953,1.1879600286483765,358.20172119140625,132.8000030517578,-77.6693521,43.0858563
1714759477933246500,1293.9422465820312,45,0.2765684425830841,1.6233078241348267,10.64799976348877,1.1870825290679932,357.5733947753906,132.8000030517578,-77.669352,43.085863
1714759478037439700,1294.0464396972657,45,0.2765684425830841,3.8451988697052,10.649999618530273,1.187138319015503,357.4553527832031,133.3000030517578,-77.6693518,43.0858643
1714759478394263600,1294.403263671875,45,0.2157745361328125,1.609569787979126,10.560999870300293,1.229090690612793,357.347412109375,133.3000030517578,-77.6693545,43.0858693
1714759478487648000,1294.4966479492186,45,0.2520253658294678,1.609569787979126,10.461000442504883,1.2403732538223267,357.3943176269531,133.3000030517578,-77.6693555,43.0858719
1714759479080906200,1295.08990625,45,0.2881753444671631,1.609569787979126,10.383999824523926,1.2482329607009888,357.2599792480469,133.3000030517578,-77.6693567,43.0858794
1714759479356864300,1295.3658642578125,45,0.2168741524219513,1.5869334936141968,10.338000297546387,1.2887167930603027,357.5445251464844,133.3000030517578,-77.6693576,43.0858829
1714759479599288800,1295.6082888183594,45,0.26132461428642273,1.5869334936141968,10.269000053405762,1.2809162139892578,358.08038330078125,133.3000030517578,-77.6693576,43.0858867
1714759480083380000,1296.0923798828126,45,0.26132461428642273,1.5869334936141968,10.241000175476074,1.2800934314727783,357.7702331542969,133.3000030517578,-77.6693576,43.0858927
1714759480356864300,1296.3658642578125,45,0.2089269906282425,1.9163446426391602,10.156000137329102,1.3050705194473267,357.402099609375,133.39999389648438,-77.6693581,43.0858959
1714759480667009000,1296.6760090332032,45,0.20870880782604218,1.9163446426391602,10.100000381469727,1.3060716390609741,358.3595886230469,133.39999389648438,-77.6693578,43.0859004
1714759481063411700,1297.0724116210938,45,0.2518707513809204,1.9163446426391602,10.098999977111816,1.2998080253601074,359.35211181640625,133.39999389648438,-77.6693577,43.0859054
1714759481367806000,1297.376805908203,45,0.21799907088279724,1.7071516513824463,10.022000312805176,1.2818751335144043,1.3060722351074219,132.8000030517578,-77.669357,43.0859084
1714759481828144600,1297.83714453125,45,0.21799907088279724,1.7071516513824463,9.996000289916992,1.2808842658996582,3.074791669845581,132.8000030517578,-77.6693561,43.0859144
1714759482281767000,1298.290766845703,45,0.2674861252307892,1.7071516513824463,10.02299976348877,1.281040906906128,0.46674013137817383,132.8000030517578,-77.6693555,43.0859197
1714759482356864300,1298.3658642578125,45,0.19196315109729767,1.723838210105896,10.048999786376953,1.2909082174301147,358.933349609375,132.8000030517578,-77.6693553,43.0859201
1714759483054309400,1299.063309326172,45,0.23294635117053986,1.723838210105896,9.963000297546387,1.2882335186004639,355.39569091796875,132.8000030517578,-77.669355,43.085929
1714759483389817300,1299.3988173828125,45,0.20514944195747375,1.4040157794952393,9.906000137329102,1.282301425933838,356.69940185546875,132.8000030517578,-77.6693574,43.0859299
1714759483567666700,1299.5766667480468,45,0.205198734998703,1.4040157794952393,9.901000022888184,1.2809710502624512,358.2665710449219,132.8000030517578,-77.6693582,43.0859312
1714759484168526300,1300.1775263671875,45,0.2453102171421051,1.4040157794952393,9.869999885559082,1.2784438133239746,1.3113653659820557,132.8000030517578,-77.6693586,43.0859371
1714759484356864300,1300.3658642578125,45,0.21946963667869568,1.4242606163024902,9.843000411987305,1.2969743013381958,1.8734434843063354,131.08376671792678,-77.6693583,43.0859386
1714759484705360100,1300.714360107422,45,0.21917268633842468,1.4242606163024902,9.817000389099121,1.2984246015548706,2.588867664337158,131.08376671792678,-77.669357,43.0859428
1714759485246895600,1301.2558955078125,45,0.25464341044425964,1.4242606163024902,9.800000190734863,1.2960938215255737,3.0631659030914307,131.08376671792678,-77.6693557,43.085949
1714759485356864300,1301.3658642578125,45,0.1931195706129074,1.48875892162323,9.782999992370605,1.3074674606323242,2.973651170730591,133.09999084472656,-77.669355,43.0859497
1714759485800654300,1301.809654296875,45,0.24209536612033844,1.48875892162323,9.770999908447266,1.3035897016525269,3.2432610988616943,133.09999084472656,-77.6693531,43.0859551
1714759485887613700,1301.8966137695313,45,0.24209536612033844,1.6630845069885254,9.767999649047852,1.3035491704940796,3.278292179107666,131.09308550216042,-77.6693497,43.0859551
1714759486414373600,1302.4233735351563,45,0.21834807097911835,1.6630845069885254,9.748000144958496,1.2963701486587524,2.0635766983032227,131.09308550216042,-77.6693489,43.085969
1714759486746986200,1302.755986328125,45,0.2633553147315979,1.5406242609024048,9.770000457763672,1.29226553440094,0.30612772703170776,130.91334999301068,-77.6693474,43.0859685
1714759487356864300,1303.3658642578125,45,0.2501179575920105,1.5712279081344604,9.680000305175781,1.2403358221054077,352.9324035644531,130.70461297322618,-77.669347,43.0859731
1714759487507457300,1303.5164572753906,45,0.2503557801246643,1.5712279081344604,9.718000411987305,1.2370374202728271,349.6075744628906,130.70461297322618,-77.6693464,43.0859737
1714759488104938800,1304.1139387207031,45,0.2918441891670227,1.5712279081344604,9.706999778747559,1.2332658767700195,330.53375244140625,130.70461297322618,-77.6693484,43.0859792
1714759488385394700,1304.3943947753905,45,0.21531347930431366,1.5992014408111572,9.76200008392334,1.199722170829773,320.4281921386719,130.91334999301068,-77.6693504,43.0859803
1714759488630538200,1304.639538330078,45,0.24722377955913544,1.5992014408111572,9.928000450134277,1.1890978813171387,315.086181640625,130.91334999301068,-77.6693536,43.0859823
1714759489356864300,1305.3658642578125,45,0.24715302884578705,1.579803228378296,10.03499984741211,1.039412498474121,313.1277770996094,128.5,-77.6693621,43.0859864
1714759490407363800,1306.4163637695312,45,0.2786141037940979,1.721514344215393,10.270999908447266,0.815157949924469,318.94598388671875,128.5,-77.6693725,43.0859906
1714759491358938400,1307.3679384765626,45,0.268326073884964,1.584625005722046,10.456999778747559,0.7476600408554077,300.4924011230469,128.5,-77.6693793,43.0859935
1714759491461043200,1307.4700432128907,45,0.30570733547210693,1.584625005722046,10.52299976348877,0.7424132227897644,300.13677978515625,128.5,-77.6693793,43.0859923
1714759492307660000,1308.3166599121093,45,0.34158211946487427,1.584625005722046,10.645000457763672,0.7398505806922913,304.1134338378906,128.5,-77.6693851,43.0859936
1714759492356864300,1308.3658642578125,45,0.29603663086891174,1.6113758087158203,10.692999839782715,0.7570983171463013,306.65557861328125,128.5,-77.6693846,43.0859935
1714759492820377000,1308.8293771972656,45,0.32295456528663635,1.6113758087158203,10.777999877929688,0.7740505933761597,313.2685546875,128.5,-77.6693869,43.0859952
1714759493143043000,1309.15204296875,45,0.32295456528663635,1.6005330085754395,10.812000274658203,0.7789243459701538,306.0835266113281,128.3000030517578,-77.6693876,43.0859961
1714759493380926000,1309.3899260253907,45,0.303766667842865,2.3499672412872314,10.722000122070312,0.6147897243499756,298.3759460449219,128.3000030517578,-77.6693902,43.0859949
1714759494356864300,1310.3658642578125,45,0.27874991297721863,2.262134552001953,10.609999656677246,0.4098452031612396,288.1201171875,128.3000030517578,-77.6693947,43.0859932
1714759495356864300,1311.3658642578125,45,0.23261429369449615,1.6307423114776611,10.45199966430664,0.3707217276096344,291.0365295410156,128.3000030517578,-77.6693961,43.0859903
1714759495880379000,1311.88937890625,45,0.2563326954841614,1.6307423114776611,10.274999618530273,0.37348946928977966,322.3636169433594,128.3000030517578,-77.6693954,43.0859889
1714759496426062800,1312.4350627441406,45,0.2920694649219513,1.6410859823226929,10.104999542236328,0.4066580533981323,354.24249267578125,128.3000030517578,-77.6693953,43.0859896
1714759497356864300,1313.3658642578125,45,0.3976197838783264,1.6680431365966797,9.840999603271484,0.5316617488861084,5.781429290771484,128.3000030517578,-77.6693955,43.0859937
1714759497588327200,1313.5973271484374,45,0.39667853713035583,1.6680431365966797,9.651000022888184,0.5324019193649292,6.296087741851807,128.3000030517578,-77.6693948,43.0859949
1714759498376479200,1314.385479248047,45,0.4153629243373871,3.051359176635742,9.241999626159668,0.8299221396446228,6.718358516693115,126.03760491576219,-77.669397,43.0860024
1714759498390000000,1314.3990002441406,45,0.4115358293056488,1.7980072498321533,9.154999732971191,0.8562096357345581,6.768325328826904,125.62903772011276,-77.6693989,43.0860056
1714759498787517400,1314.7965173339844,45,0.42012664675712585,1.7980072498321533,9.105999946594238,0.871121346950531,6.336987495422363,125.62903772011276,-77.6693998,43.0860104
1714759499356864300,1315.3658642578125,45,0.26001086831092834,1.7170672416687012,9.031999588012695,1.1395667791366577,4.554362773895264,128.3000030517578,-77.6694011,43.086019
1714759500007353000,1316.0163530273437,45,0.2871541380882263,1.7170672416687012,9.005000114440918,1.149727702140808,4.567420482635498,128.3000030517578,-77.6694019,43.0860294
1714759500398487600,1316.4074875488282,45,0.18028952181339264,1.6803832054138184,8.972999572753906,1.252181053161621,2.301438570022583,128.3000030517578,-77.6694033,43.0860353
1714759501112161800,1317.1211618652344,45,0.23821939527988434,2.3208138942718506,8.972000122070312,1.251528263092041,1.8066091537475586,128.5,-77.6694037,43.0860385
1714759501203272000,1317.2122719726563,45,0.23821939527988434,2.3208138942718506,8.96399974822998,1.2506232261657715,1.085468053817749,128.5,-77.6694037,43.0860575
1714759501356864300,1317.3658642578125,45,0.1605953574180603,2.1068222522735596,8.958999633789062,1.28978431224823,0.3638603985309601,128.5,-77.6694041,43.0860559
1714759502410244400,1318.4192443847655,45,0.16795046627521515,2.1068222522735596,8.869999885559082,1.315443992614746,0.6478284001350403,128.5,-77.6694044,43.0860671
1714759502420520200,1318.429520263672,45,0.16795046627521515,1.8591852188110352,8.85099983215332,1.3155556917190552,0.529346227645874,128.5,-77.6694045,43.0860666
1714759503372054500,1319.3810544433593,45,0.17514224350452423,1.9200189113616943,8.74899959564209,1.3103456497192383,0.9973499774932861,128.5,-77.669405,43.0860783
1714759503603126800,1319.6121267089843,45,0.17519429326057434,1.9200189113616943,8.760000228881836,1.3100429773330688,1.1782042980194092,128.5,-77.669405,43.0860815
1714759504356864300,1320.3658642578125,45,0.18077310919761658,1.9871351718902588,8.810999870300293,1.329431414604187,2.225217819213867,128.5,-77.6694045,43.0860901
1714759504743682600,1320.7526826171875,45,0.18086779117584229,1.9871351718902588,8.873000144958496,1.3297772407531738,2.6443369388580322,128.5,-77.6694045,43.0860956
1714759505394063400,1321.4030634765625,45,0.16851694881916046,2.067885637283325,8.906000137329102,1.3016042709350586,2.3964200019836426,128.5,-77.6694051,43.0861029
1714759505922019800,1321.9310197753907,45,0.21371875703334808,2.067885637283325,8.956999778747559,1.3059566020965576,2.7650787830352783,128.5,-77.6694048,43.0861105
1714759506356864300,1322.3658642578125,45,0.18746411800384521,1.9977174997329712,9.015000343322754,1.2913661003112793,1.4188724756240845,128.5,-77.6694041,43.0861153
1714759507145051100,1323.1540510253906,45,0.22552481293678284,1.9977174997329712,9.10099983215332,1.279876470565796,1.2979835271835327,128.5,-77.6694034,43.0861255
1714759507356864300,1323.3658642578125,45,0.18045279383659363,1.863753080368042,9.178999900817871,1.2701367139816284,0.43059611320495605,128.5,-77.6694029,43.0861277
1714759508129701600,1324.1387016601564,45,0.2225194126367569,1.3551939725875854,9.383999824523926,1.2580597400665283,359.2906494140625,128.3000030517578,-77.6694025,43.086137
1714759508319879200,1324.3288791503905,45,0.2235710322856903,1.3551939725875854,9.246000289916992,1.2527515888214111,358.2173156738281,128.3000030517578,-77.6694061,43.0861336
1714759509520334600,1325.5293344726563,45,0.18651899695396423,1.3679721355438232,9.116000175476074,1.2942930459976196,356.2434387207031,128.3000030517578,-77.6694106,43.0861441
1714759510706059800,1326.715059814453,45,0.18919415771961212,1.3821569681167603,8.982000350952148,1.317018985748291,357.37188720703125,128.3000030517578,-77.6694133,43.0861581
1714759511103242800,1327.1122426757813,45,0.23069345951080322,2.1326370239257812,8.907999992370605,1.3251044750213623,355.7314758300781,128.5,-77.6694148,43.0861637
1714759511881424400,1327.8904243164063,45,0.2237631380558014,2.1326370239257812,8.75100040435791,1.2972607612609863,353.731201171875,128.5,-77.6694176,43.0861807
1714759513059833000,1329.0688330078126,45,0.21523967385292053,3.650965452194214,8.503999710083008,1.2767044305801392,350.9186096191406,128.5,-77.6694206,43.0861914
1714759514279617800,1330.2886176757813,45,0.22687675058841705,3.6630067825317383,8.692999839782715,1.280310034751892,349.47637939453125,128.5,-77.6694255,43.0862052
1714759515456919000,1331.4659189453125,45,0.221147358417511,3.674762725830078,9.173999786376953,1.2791820764541626,350.4202575683594,128.5,-77.6694314,43.0862202
1714759516667510300,1332.6765102539061,45,0.23984862864017487,3.6870553493499756,9.630999565124512,1.2960584163665771,358.0715026855469,128.5,-77.6694357,43.0862358
1714759517865536300,1333.874536376953,45,0.2358563244342804,3.698817729949951,10.086999893188477,1.3015319108963013,355.3481750488281,128.5,-77.6694366,43.086252
1714759518358665200,1334.3676652832032,45,0.18225310742855072,1.4214487075805664,10.373000144958496,1.2983040809631348,351.5940856933594,128.3000030517578,-77.6694376,43.0862579
1714759519064970200,1335.0739702148437,45,0.23298461735248566,1.4214487075805664,10.019000053405762,1.293307900428772,353.4522399902344,128.3000030517578,-77.6694368,43.086256
1714759519860032300,1335.8690322265625,45,0.22166864573955536,1.4359314441680908,9.79699993133545,1.2549420595169067,4.456369876861572,128.3000030517578,-77.6694366,43.0862606
1714759520231542300,1336.240542236328,45,0.25868284702301025,1.4359314441680908,9.631999969482422,1.232444405555725,16.26102638244629,128.3000030517578,-77.669435,43.0862627
1714759521720384800,1337.729384765625,45,0.22304774820804596,1.354882001876831,9.331999778747559,1.1303967237472534,71.45175170898438,128.3000030517578,-77.6694225,43.0862727
1714759522997406700,1339.0064067382812,45,0.24205419421195984,1.3413697481155396,9.079000473022461,0.9983264207839966,77.76595306396484,128.1999969482422,-77.6694051,43.0862732
1714759523128790500,1339.1377905273437,45,0.27397963404655457,1.3413697481155396,8.835000038146973,0.9802058935165405,80.25896453857422,128.1999969482422,-77.6694003,43.0862613
1714759523805335000,1339.8143349609375,45,0.2579720616340637,1.3413697481155396,8.38700008392334,0.9831920266151428,87.90633392333984,128.1999969482422,-77.6693905,43.0862559
1714759524337621000,1340.34662109375,45,0.2831919491291046,1.3937349319458008,8.300999641418457,0.988612174987793,91.63626861572266,128.1999969482422,-77.6693826,43.0862528
1714759525626425900,1341.63542578125,45,0.2559952139854431,1.3989337682724,8.130999565124512,0.9557139873504639,39.20844650268555,128.1999969482422,-77.6693653,43.0862523
1714759526208797200,1342.2177971191406,45,0.29306870698928833,1.3401784896850586,8.105999946594238,0.9649609327316284,1.8835309743881226,128.1999969482422,-77.6693611,43.0862567
1714759526908939800,1342.9179396972656,45,0.2834210991859436,1.3401784896850586,7.984000205993652,0.8914424777030945,358.4990539550781,128.1999969482422,-77.6693617,43.0862676
1714759532988468000,1348.997468017578,0,0.09909699112176895,1.4005961418151855,8.446000099182129,0.07067791372537613,0,128.1999969482422,-77.6693645,43.0862737
1714759537984045600,1353.9930456542968,0,0.09193771332502365,2.1029887199401855,8.647000312805176,0.06617613136768341,0,128.1999969482422,-77.6693673,43.0862642
1714759542958000000,1358.9670002441405,0,1.5,1.6460564136505127,13.395000457763672,0.0636385828256607,0,128.1999969482422,-77.6693981,43.0862077
1714759548022000000,1364.0310002441406,45,1.5,2.7836458683013916,12.829000473022461,0.4732586741447449,205.57106018066406,128.1999969482422,-77.6694145,43.0861815
1714759548023000000,1364.032,45,1.5,3.4104950428009033,36.41400146484375,0.302703320980072,201.1002197265625,128.3000030517578,-77.6694068,43.0861901
1714759558217000000,1374.226,45,1.5,1.4855971336364746,13.383000373840332,0.2145169973373413,202.01693725585938,128.1999969482422,-77.6694163,43.086173
1714759563131000000,1379.14,45,1.5,1.2581051588058472,13.385000228881836,0.23897671699523926,191.18832397460938,128.10000610351562,-77.6694174,43.0861614
1714759563222387500,1379.231387451172,45,1.5,1.7168035507202148,13.972000122070312,0.40281641483306885,276.648193359375,128.10000610351562,-77.6694191,43.0861627
1714759564217070000,1380.2260700683594,45,1.5,1.7328158617019653,14.163999557495117,0.3269657790660858,275.1712951660156,128.10000610351562,-77.6694195,43.0861622
1714759565219042800,1381.2280427246094,45,1.5,1.7992957830429077,14.258000373840332,0.2609325349330902,274.499755859375,128.10000610351562,-77.6694193,43.0861618
1714759566220065000,1382.2290649414062,45,1.5,1.7679469585418701,14.312999725341797,0.2785578668117523,276.4604187011719,128.10000610351562,-77.6694193,43.0861615
1714759567225764600,1383.2347646484375,45,1.5,1.8457348346710205,14.350000381469727,0.3741016983985901,277.59735107421875,128.10000610351562,-77.6694199,43.0861613
1714759568222223000,1384.2312231445312,45,1.5,1.766401767730713,14.539999961853027,0.5214325189590454,277.58587646484375,128.10000610351562,-77.6694215,43.0861615
1714759569228469500,1385.2374694824218,45,1.5,1.7724504470825195,14.446999549865723,0.8349220156669617,276.8687744140625,128.1999969482422,-77.6694234,43.0861625
1714759570221682200,1386.2306821289062,45,1.5,1.7416242361068726,14.357000350952148,0.6240937113761902,273.8514404296875,128.1999969482422,-77.6694233,43.0861631
1714759571220896800,1387.2298967285155,45,1.5,1.9272520542144775,14.267999649047852,0.5033838152885437,274.2584228515625,128.1999969482422,-77.6694225,43.0861634
1714759572230223000,1388.2392231445313,45,1.5,1.4875212907791138,14.178999900817871,0.5389420986175537,276.0664367675781,128.1999969482422,-77.6694222,43.0861636
1714759573224013600,1389.233013671875,45,1.5,2.5723555088043213,14.08899974822998,0.134766086935997,91.28949737548828,128.1999969482422,-77.6694171,43.0861638
1714759574230384400,1390.2393842773438,45,1.5,1.422149896621704,14.034000396728516,0.34803393483161926,94.69873046875,128.1999969482422,-77.6694155,43.086161
1714759575226894300,1391.2358942871094,45,1.5,1.3978959321975708,13.973999977111816,0.4167082607746124,93.83296966552734,128.1999969482422,-77.6694139,43.0861593
1714759576224817700,1392.2338176269532,45,1.5,1.3417261838912964,13.913000106811523,0.5516046285629272,93.75515747070312,128.1999969482422,-77.6694119,43.0861583
1714759577236687600,1393.2456875,45,1.5,1.3595376014709473,13.951000213623047,0.6474992632865906,93.4871597290039,128.3000030517578,-77.6694074,43.0861612
1714759578221836800,1394.2308369140626,45,1.5,1.4363101720809937,14.005999565124512,0.634681224822998,93.08284759521484,128.3000030517578,-77.6694048,43.086163
1714759579232298500,1395.2412985839844,45,1.5,1.5300253629684448,14.083999633789062,0.5979738235473633,92.89974212646484,128.3000030517578,-77.6694033,43.0861641
1714759580222752500,1396.2317524414063,45,1.5,1.4031405448913574,14.118000030517578,0.5071414113044739,92.4505386352539,128.3000030517578,-77.669403,43.0861648
1714759581222190000,1397.231190185547,45,1.5,1.776232123374939,14.199999809265137,0.45492130517959595,92.6311264038086,128.3000030517578,-77.6694033,43.0861653
